Adresse,Inhaltstyp,Status-Code,Status,Indexierbarkeit,Indexierbarkeitsstatus,Titel 1,Länge von Titel 1,Pixelbreite von Titel 1,Meta Description 1,Länge von Meta Description 1,Pixelbreite von Meta Description 1,Meta Keywords 1,Länge der Meta Keywords 1,H1-1,Länge von H1-1,H2-1,Länge von H2-1,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical-Linkelement 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml-Linkelement,Größe (Bytes),Übertragen (Bytes),Total Transferred (bytes),CO₂ (mg),CO2-Bewertung,Wortanzahl,Sätze zählen,Durchschnittliche Wörter pro Satz,Flesch Reading Ease-Punktzahl,Lesbarkeit,Textanteil,Crawltiefe,Ordnertiefe,Link Score,Inlinks,Einzigartige Inlinks,Einzigartige JS-Inlinks,% von Gesamt,Outlinks,Einzigartige Outlinks,Einzigartige JS-Outlinks,Externe Outlinks,Einzigartige externe Outlinks,Einzigartige externe JS-Outlinks,Engste Ähnlichkeitsübereinstimmung,Anzahl der Nahduplikate,Rechtschreibfehler,Grammatikfehler,Hash,Antwortzeit,Last Modified,Umleitungs-URL,Umleitungs-Typ,Cookies,Language,HTTP-Version,Klicks,Impressionen,CTR,Position,Performance Score,First Contentful Paint-Zeit (ms),Speed Index-Zeit (ms),Largest Contentful Paint-Zeit (ms),Time to Interactive (ms),Total Blocking Time (ms),Cumulative Layout Shift,Größenersparnis insgesamt (Bytes),Zeitersparnis insgesamt (ms),Anfragen insgesamt,Gesamtgröße der Seite (Bytes),HTML-Größe (Bytes),HTML-Anzahl,Bild-Größe (Bytes),Bild-Anzahl,CSS-Größe (Bytes),CSS-Anzahl,JavaScript-Größe (Bytes),JavaScript-Anzahl,Schriftart-Größe (Bytes),Schriftart-Anzahl,Medien-Größe (Bytes),Medien-Anzahl,Andere-Größe (Bytes),Andere-Anzahl,Drittanbieter-Größe (Bytes),Drittanbieter-Anzahl,Core Web Vitals-Bewertung,CrUX Largest Contentful Paint-Zeit (ms),CrUX Interaction to Next Paint (ms),CrUX Cumulative Layout Shift,CrUX First Contentful Paint-Zeit (ms),CrUX First Input Delay-Zeit (ms),Ersparnis durch die Eliminierung von Render-Blocking-Ressourcen (ms),Ersparnis durch späteres Laden nicht sichtbarer Bilder (ms),Ersparnis durch die effiziente Komprimierung von Bildern (ms),Ersparnis durch die Speicherung von Bildern in der richtigen Größe (ms),Ersparnis durch die Minimierung von CSS (ms),Ersparnis durch die Minimierung von JavaScript (ms),Reduzieren Sie ungenutzte CSS-Einsparungen (ms),Reduzieren Sie ungenutzte JavaScript-Einsparungen (ms),Ersparnis durch die Bereitstellung von Bildern in Next-Gen-Formaten (ms),Ersparnis durch die Aktivierung der Textkomprimierung (ms),Ersparnis durch Vorabverbindung zu erforderlichen Quellen (ms),Server-Reaktionszeiten (TTFB) (ms),Ersparnis durch Vermeidung mehrfacher Seitenumleitungen (ms),Ersparnis durch Vorabladung wichtiger Anforderungen (ms),Ersparnis durch Verwendung von Videoformaten für animierte Inhalte (ms),Gesamteinsparung bei der Bildoptimierung (ms),Vermeiden Sie die Bereitstellung von altem JavaScript für moderne Browser-Einsparungen (ms),Bildelemente haben keine explizite Breite und Höhe,Vermeiden Sie große Layoutverschiebungen,Viewport,Tippziele,Inhaltsbreite,Schriftanzeigegröße,Alternativer Mobil-Link,Kodierte Adresse der URL,Crawlzeitstempel
https://campixx.de/speaker/christoph-fedderke/,text/html; charset=UTF-8,301,Moved Permanently,Nicht indexierbar,Umgeleitet,,0,0,,0,0,,,,0,,0,,,,,,,,,,0,0,0,"0,000",,0,,,,,"0,000",4,2,,1,1,0,"0,050",0,0,0,0,0,0,,,,,,"7,580",,https://www.campixx.de/speaker/christoph-fedderke/,HTTP-Umleitung,,,1.1,83,5.994,"1,40%",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://campixx.de/speaker/christoph-fedderke/,2024-05-30 20:24:50
https://tickets.campixx.de/ai-can-2024/privacy/accept_cookie,text/html; charset=utf-8,302,Found,Nicht indexierbar,Umgeleitet,,0,0,,0,0,,,,0,,0,,,,,,,,,,0,0,0,"0,000",,0,,,,,"0,000",3,2,,3,3,0,"0,150",0,0,0,0,0,0,,,,,,"0,121",,https://tickets.campixx.de/,HTTP-Umleitung,,,1.1,35,5.940,"0,60%",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tickets.campixx.de/ai-can-2024/privacy/accept_cookie,2024-05-30 20:11:18
https://www.campixx.de/tools/candis/,text/html; charset=UTF-8,200,OK,Indexierbar,,"Candis | Erfahrungen, Preise & Features | CAMPIXX",49,450,"Welche Vorteile bietet das Candis Buchhaltungs Tool? Erfahrungen, Preise und Features",85,557,,,Candis,6,Buchhaltungs Tool,17,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/tools/candis/,,,,,,924809,148236,148236,"45,568",,1067,232,"4,599","35,108",Schwer,"0,942",3,2,1,7,2,0,"0,100",73,38,0,11,11,0,,,,,1160db4d6baa9fda7d9da41102b110c1,"0,103","Wed, 29 May 2024 08:16:10 GMT",,,,de-DE,1.1,50,5.798,"0,90%",11,34,"2975,002","6534,518","15778,088","27453,807","4618,196","0,000",1688043,6060,150,3898364,219008,3,173203,17,88506,3,2539615,75,601191,34,0,0,276841,18,2532081,53,,,,,,,1270,0,0,150,0,0,0,3590,150,750,0,0,0,,0,300,150,,,100,100,,,,https://www.campixx.de/tools/candis/,2024-05-30 20:10:16
https://www.campixx.de/speaker/marc-anders/,text/html; charset=UTF-8,200,OK,Indexierbar,,MARC ANDERS | Speaker @ CAMPIXX,31,336,"Marc Anders-Gräfe ist Team Lead Paid Media bei DEPT, einer internationalen Agentur mit über 1300 Strategen, Kreativen, Marketing-Experten und Entwic",148,972,,,MARC ANDERS-GRÄFE,17,CES Community Engagement Score,30,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/speaker/marc-anders/,,,,,,766409,122732,122732,"37,728",,248,88,"2,818","47,396",Schwer,"0,285",2,2,1,6,2,0,"0,100",68,34,0,12,12,0,,,,,e0f1c3e776c1b7da4cab2cdcaa868800,"0,112","Thu, 30 May 2024 17:02:36 GMT",,,,de-DE,1.1,1,5.743,"0,00%",9,37,"2794,007","6434,290","10336,524","17519,779","2162,000","0,000",1137679,5038,114,2675820,155090,2,338822,14,40109,2,1565249,66,346275,20,0,0,230275,10,1452781,32,,,,,,,1257,0,0,0,0,0,0,1650,310,870,0,951,0,,0,310,0,,,100,100,,,,https://www.campixx.de/speaker/marc-anders/,2024-05-30 19:59:04
https://www.campixx.de/podcast/,text/html; charset=UTF-8,200,OK,Indexierbar,,Purpose & Marketing Podcasts | CAMPIXX,38,376,"Deine Purpose & Marketing Podcasts ✅ Powered by CAMPIXX ✅ Probleme & Lösungen direkt aus dem Leben ✅ Tolle Tipps und viel, viel mehr",132,882,,,MARKETING PODCASTS,18,Meinungen zum Podcast,21,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/podcast/,,,,,,990511,140706,140706,"43,254",,2086,467,"4,467","68,669",Normal,"1,495",1,1,99,6324,1984,0,"99,300",199,102,0,19,18,0,,,,,bc1d581d0184284b90cfb4a0326ce352,"0,106","Wed, 29 May 2024 07:02:26 GMT",,,,de-DE,1.1,177,5.309,"3,30%",14,40,"2945,006","5016,092","15374,041","19800,869","1563,500","0,000",1036855,4580,151,3226759,173229,2,264627,18,40111,2,1572018,69,945945,50,0,0,230829,10,1454670,36,,,,,,,1280,0,0,0,0,0,0,2700,0,600,0,0,0,,0,0,0,,,100,100,,,,https://www.campixx.de/podcast/,2024-05-30 19:55:31
https://www.campixx.de/content-erstellung/,text/html; charset=UTF-8,200,OK,Indexierbar,,Content-Erstellung | Erfolgreiche Inhalte | CAMPIXX,51,450,"Content-Erstellung | Lerne in vielen Sessions, Vorträgen, Workshops und Livestreams, wie du erfolgreichen Content erstellen kannst.",131,836,,,CONTENT-ERSTELLUNG,18,"1. Hey, weißt du eigentlich, was mit Content-Erstellung gemeint ist?",68,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/content-erstellung/,https://www.campixx.de/content-erstellung/page/2/,,,,,834463,132404,132404,"40,702",,2483,490,"5,067","54,706",Relativ schwer,"2,180",2,1,2,38,34,0,"1,700",130,65,0,7,6,0,,,,,d388f4ddb7652a9817069b440f1e56b8,"0,106","Wed, 29 May 2024 08:01:19 GMT",,,,de-DE,1.1,14,5.293,"0,30%",11,38,"2734,014","5505,504","15780,911","18511,594","2356,000","0,000",1120882,6606,129,2789738,164676,2,248301,15,40111,2,1582561,71,523806,29,0,0,230283,10,1452944,34,,,,,,,1146,0,0,30,0,0,300,4000,80,1050,0,0,0,,0,110,0,,,100,100,,,,https://www.campixx.de/content-erstellung/,2024-05-30 20:03:02
https://www.campixx.de/marketing-events/content-marketing-events/,text/html; charset=UTF-8,200,OK,Indexierbar,,"Beliebte Content-Marketing Events, Konferenzen, Messen in 2024 | CAMPIXX",72,677,"Die wichtigsten und besten Content-Marketing Events, Konferenzen und Messen für dich im Jahr 2024 | Infos, Videos, Bilder & Erfahrungen !",137,882,,,"Die besten Content-Marketing Konferenzen, Events & Messen",57,"Die besten Content-Marketing Konferenzen, Events & Messen",57,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/marketing-events/content-marketing-events/,,,,,,799585,125008,125008,"38,428",,870,195,"4,462","26,397",Sehr schwer,"0,916",2,2,1,16,12,0,"0,600",130,65,0,5,5,0,,,,,73d2eb82b2ae32746099869c6d7041f5,"0,104","Wed, 29 May 2024 08:00:56 GMT",,,,de-DE,1.1,83,5.106,"1,60%",9,39,"2766,009","6229,050","10126,043","17263,438","1486,500","0,000",1063942,5072,120,2700981,157011,2,241635,12,40111,2,1569392,68,461973,26,0,0,230859,10,1454407,30,,,,,,,1273,0,0,300,0,0,0,1690,0,750,0,1059,0,,0,300,0,,,100,100,,,,https://www.campixx.de/marketing-events/content-marketing-events/,2024-05-30 20:04:04
https://www.campixx.de/content-erstellung/openai-chat-gpt-handling-workflows-christoph-c-cemper/,text/html; charset=UTF-8,200,OK,Indexierbar,,OPENAI: Chat GPT | Christoph C. Cemper | CAMPIXX,48,463,Interview mit dem AI-Experten Christoph C. Cemper zu Prompt Handling und Workflows bei der Arbeit mit Chat GPT.,111,735,,,OPENAI: CHAT GPT Handling & Workflows | Christoph C. Cemper,59,OPENAI: CHAT GPT Handling & Workflows | Christoph C. Cemper,59,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/content-erstellung/openai-chat-gpt-handling-workflows-christoph-c-cemper/,,,,,,767985,122822,122822,"37,756",,399,121,"3,298","56,127",Relativ schwer,"0,410",3,2,1,14,5,0,"0,250",73,38,0,10,9,0,,,,,f7f3b22b0b3a79bc6734d4aa20fdb352,"3,160","Wed, 29 May 2024 07:29:20 GMT",,,,de-DE,1.1,94,4.897,"1,90%",11,46,"2793,003","3818,041","5401,008","17216,578","2087,499","0,000",1048704,1638,118,2539848,155246,2,199377,15,40110,2,1568553,69,346274,20,0,0,230288,10,1453183,32,,,,,,,1268,0,0,0,0,0,0,220,150,0,0,0,0,,0,150,0,,,100,100,,,,https://www.campixx.de/content-erstellung/openai-chat-gpt-handling-workflows-christoph-c-cemper/,2024-05-30 20:08:30
https://www.campixx.de/marketing-events/konversion-digital/,text/html; charset=UTF-8,200,OK,Indexierbar,,Konversion Digital | Köln | Erfahrungen & Infos | CAMPIXX,57,507,Konversion Digital Köln | Konferenz & Messe | Erfahrungen | Informationen | Videos | Recaps | Preise | Programm,111,704,,,Konversion Digital,18,EVENT-KALENDER,14,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/marketing-events/konversion-digital/,,,,,,958161,151809,151809,"46,667",,789,177,"4,458","36,649",Schwer,"0,676",2,2,1,33,15,0,"0,750",71,37,0,7,7,0,,,,,a3b3e3e8b2098478f3146b828864e64a,"0,109","Wed, 29 May 2024 08:00:32 GMT",,,,de-DE,1.1,0,4.894,"0,00%",12,34,"2844,004","6732,324","12526,025","26422,023","4556,896","0,000",1637749,4801,145,3827984,224177,3,134951,13,88618,3,2558850,75,543346,31,0,0,278042,20,2555373,52,,,,,,,1051,0,0,0,0,0,0,2700,150,750,0,0,0,,0,150,150,,,100,100,,,,https://www.campixx.de/marketing-events/konversion-digital/,2024-05-30 20:04:11
https://www.campixx.de/speaker/markus-faber/,text/html; charset=UTF-8,200,OK,Indexierbar,,MARKUS FABER | Speaker @ CAMPIXX,32,346,Markus Faber ist bei marmato GmbH als SEO-Projektmanager beschäftigt und hat vertiefte Kenntnisse sowohl im Onpage SEO als auch im Offpage SEO. Zu se,149,1002,,,MARKUS FABER,12,CES Community Engagement Score,30,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/speaker/markus-faber/,,,,,,766849,122639,122639,"37,700",,227,85,"2,671","45,360",Schwer,"0,265",2,2,1,6,2,0,"0,100",68,34,0,8,8,0,,,,,7dcf3559b15a5f509663206f7a6ea1ab,"0,113","Thu, 30 May 2024 17:03:19 GMT",,,,de-DE,1.1,332,4.820,"6,90%",4,38,"2665,001","5813,962","8251,004","17738,609","2246,000","0,000",1067453,3841,115,2607772,155120,2,268763,14,40110,2,1566373,66,346275,20,0,0,231131,11,1454872,33,,,,,,,1137,0,0,0,0,0,0,1310,310,0,0,934,0,,0,310,150,,,100,100,,,,https://www.campixx.de/speaker/markus-faber/,2024-05-30 19:59:16
https://www.campixx.de/jung-janck-podcast/gluecklich-im-unternehmen-jj-49/,text/html; charset=UTF-8,200,OK,Indexierbar,,Wann bin ich glücklich in einem Unternehmen? | Jona Nelson | Jung & Janck #49,77,714,"Ab wann bin ich in einem Unternehmen als Mitarbeiter oder Chef glücklich? Eine Frage, die wir mit Jona Nelson erörtern.",119,759,,,Wann bin ich glücklich in einem Unternehmen? | Jona Nelson | Jung & Janck #49,77,Links/Empfehlungen,18,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/jung-janck-podcast/gluecklich-im-unternehmen-jj-49/,,,,,,803717,127029,127029,"39,049",,282,103,"2,738","50,156",Relativ schwer,"0,299",2,2,3,19,8,0,"0,400",69,35,0,15,14,0,,,,,dc05dc77a0dfb7e559b93c43ad9f3837,"1,113","Wed, 29 May 2024 08:01:31 GMT",,,,de-DE,1.1,39,4.788,"0,80%",10,37,"3204,003","4769,742","16873,709","19615,459","2899,000","0,000",1242206,7534,131,3002107,284323,3,317435,16,47494,4,1627792,68,468096,27,0,0,256967,13,1745170,44,,,,,,,1624,0,0,300,0,0,0,4260,300,900,0,0,0,,0,600,150,,,100,100,,,,https://www.campixx.de/jung-janck-podcast/gluecklich-im-unternehmen-jj-49/,2024-05-30 19:55:49
https://www.campixx.de/wayne-podcast/gamify-your-purpose/,text/html; charset=UTF-8,200,OK,Indexierbar,,Gamify Your Purpose mit Roman Rackwitz | WAYNE #192,51,507,Wie passen Purpose und Gamification zusammen? Die Frage erörtert Marco im Podcast mit Roman Rackwitz.,101,694,,,Gamify Your Purpose mit Roman Rackwitz | WAYNE #192,51,Links/Empfehlungen,18,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/wayne-podcast/gamify-your-purpose/,,,,,,780569,123571,123571,"37,986",,316,106,"2,981","48,798",Schwer,"0,341",1,2,4,19,8,0,"0,400",69,35,0,14,13,0,,,,,156dc18fed34e37d54064ae9afc24571,"0,142","Wed, 29 May 2024 07:29:44 GMT",,,,de-DE,1.1,75,4.203,"1,80%",8,41,"3125,005","5300,247","16221,008","19176,461","1309,500","0,000",1267997,7286,132,3072480,280935,3,392236,16,47495,4,1626735,68,468097,27,0,0,256982,14,1773080,45,,,,,,,1646,0,0,300,0,0,0,4290,300,750,0,0,0,,0,600,0,,,100,100,,,,https://www.campixx.de/wayne-podcast/gamify-your-purpose/,2024-05-30 19:55:01
https://www.campixx.de/marketing-events/new-commerce-summit/,text/html; charset=UTF-8,200,OK,Indexierbar,,New Commerce Summit | Erfahrungen & Infos | CAMPIXX,51,509,Informationen zum New Commerce Summit in München | Erfahrungen | Informationen | Videos | Recaps | Preise | Programm,116,785,,,New Commerce Summit,19,EVENT-KALENDER,14,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/marketing-events/new-commerce-summit/,,,,,,922822,145852,145852,"44,835",,531,138,"3,848","52,529",Relativ schwer,"0,460",2,2,1,35,16,0,"0,800",71,37,0,8,8,0,,,,,cdb8db0d51e58e1d787ea24b303853c6,"0,108","Wed, 29 May 2024 08:00:44 GMT",,,,de-DE,1.1,3,3.967,"0,10%",8,35,"2895,007","5845,502","9795,031","27378,590","6941,393","0,000",1622139,3414,144,3741944,217191,3,114165,14,88505,3,2557968,75,485463,28,0,0,278652,21,2554927,54,,,,,,,1224,0,0,0,0,0,0,1440,0,750,0,0,0,,0,0,0,,,100,100,,,,https://www.campixx.de/marketing-events/new-commerce-summit/,2024-05-30 20:03:20
https://www.campixx.de/tools/active-campaign/,text/html; charset=UTF-8,200,OK,Indexierbar,,"Active Campaign | Erfahrungen, Preise & Features | CAMPIXX",58,539,"Welche Vorteile bietet das Active Campaign E-Mail Marketing Tool? Erfahrungen, Preise und Features",98,642,,,Active Campaign,15,E-Mail Marketing Tool,21,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/tools/active-campaign/,,,,,,882756,141138,141138,"43,386",,2161,392,"5,513","30,865",Schwer,"1,988",3,2,1,11,4,0,"0,200",74,39,0,9,9,0,,,,,8723f309a9accfd36b394dedca12669d,"3,132","Wed, 29 May 2024 08:16:46 GMT",,,,de-DE,1.1,3,3.819,"0,10%",10,34,"2886,002","6422,794","15434,987","28326,059","5781,847","0,000",1683019,5994,155,3914835,212293,3,172571,18,88508,3,2562000,76,601194,34,0,0,278269,21,2555763,58,,,,,,,1044,0,0,150,0,0,300,3600,150,600,0,0,0,,0,300,150,,,100,100,,,,https://www.campixx.de/tools/active-campaign/,2024-05-30 20:09:40
https://www.campixx.de/tools/inxmail/,text/html; charset=UTF-8,200,OK,Indexierbar,,"Inxmail | Erfahrungen, Preise & Features | CAMPIXX",50,454,"Welche Vorteile bietet das Inxmail E-Mail Marketing Tool? Erfahrungen, Preise und Features",90,579,,,Inxmail,7,E-Mail Marketing Tool,21,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/tools/inxmail/,,,,,,876419,138930,138930,"42,708",,1941,352,"5,514","25,326",Sehr schwer,"1,862",3,2,1,7,2,0,"0,100",74,39,0,9,9,0,,,,,eb72005d01d9081aa22a37613c82d8a,"3,128","Wed, 29 May 2024 07:01:40 GMT",,,,de-DE,1.1,36,3.641,"1,00%",21,34,"2871,002","6986,208","15359,744","26650,174","3464,298","0,000",1679382,6673,155,3913509,211252,3,173309,18,88506,3,2560589,76,601195,34,0,0,278658,21,2555052,58,,,,,,,1213,0,0,300,0,0,0,3960,300,900,0,0,0,,0,600,0,,,100,100,,,,https://www.campixx.de/tools/inxmail/,2024-05-30 20:09:32
https://www.campixx.de/verzeichnis/themen/content-marketing-agenturen/germany/brandenburg/wittstock-dosse/,text/html; charset=UTF-8,200,OK,Indexierbar,,"Content-Marketing Agenturen in Wittstock/Dosse, Brandenburg, Deutschland - CAMPIXX",82,779,"Hier findest du eine Übersicht von Content-Marketing Agenturen in Wittstock/Dosse, Brandenburg, Deutschland. Kostenlos deine passende Content-Marketing Agentur finden!",167,1105,,,Content-Marketing AGENTUREN in Wittstock/Dosse,46,Agentur-Verzeichnis,19,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/verzeichnis/themen/content-marketing-agenturen/germany/brandenburg/wittstock-dosse/,,,,,,785449,127048,127048,"39,055",,509,164,"3,104","23,349",Sehr schwer,"0,664",4,6,1,7,2,0,"0,100",77,38,0,5,5,0,,,,,cd79648c798de4eca1ffa81bfd48c924,"0,109","Wed, 29 May 2024 07:18:19 GMT",,,,de-DE,1.1,257,3.483,"7,40%",3,40,"2833,002","4617,378","14372,017","18226,156","2107,000","0,000",995130,5148,119,2743019,159920,2,117228,12,40111,2,1581764,66,613143,27,0,0,230853,10,1454891,32,,,,,,,1288,0,0,0,0,0,150,2960,0,600,0,0,0,,0,0,150,,,100,100,,,,https://www.campixx.de/verzeichnis/themen/content-marketing-agenturen/germany/brandenburg/wittstock-dosse/,2024-05-30 20:26:25
https://www.campixx.de/speaker/kristin-westphal/,text/html; charset=UTF-8,200,OK,Indexierbar,,KRISTIN WESTPHAL | Speakerin @ CAMPIXX,38,399,"Seit 2004 arbeitet Kristin Westphal als Eventmanagerin und hat für viele, unterschiedliche Kunden individuelle Formate konzipiert, geplant und umgese",149,951,,,KRISTIN WESTPHAL,16,CES Community Engagement Score,30,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/speaker/kristin-westphal/,,,,,,780639,124504,124504,"38,273",,264,89,"2,966","42,636",Schwer,"0,296",2,2,1,7,3,0,"0,150",70,35,0,10,10,0,,,,,51a092e2fea328aef41cebb09e53b506,"3,174","Thu, 30 May 2024 17:07:14 GMT",,,,de-DE,1.1,23,3.470,"0,70%",3,47,"2498,003","5613,499","9976,018","16782,852","848,000","0,000",1212562,4606,119,2765049,156961,2,418575,15,40110,2,1571988,69,346275,20,0,0,231140,11,1454806,34,,,,,,,1039,0,0,0,0,0,0,1650,310,750,0,857,0,,0,310,0,,,100,100,,,,https://www.campixx.de/speaker/kristin-westphal/,2024-05-30 19:59:28
https://www.campixx.de/verzeichnis/themen/kreativ-agenturen/germany/hessen/darmstadt/,text/html; charset=UTF-8,200,OK,Indexierbar,,"Kreativität Agenturen in Darmstadt, Hessen, Deutschland - CAMPIXX",65,604,"Hier findest du eine Übersicht von Kreativität Agenturen in Darmstadt, Hessen, Deutschland. Kostenlos deine passende Kreativität Agentur finden!",144,925,,,Kreativität AGENTUREN in Darmstadt,34,Agentur-Verzeichnis,19,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/verzeichnis/themen/kreativ-agenturen/germany/hessen/darmstadt/,,,,,,785789,127129,127129,"39,080",,581,184,"3,158","14,773",Sehr schwer,"0,752",4,6,1,7,2,0,"0,100",77,38,0,5,5,0,,,,,bc5b148817f8ac0288d0fb111961db5d,"0,104","Wed, 29 May 2024 07:18:39 GMT",,,,de-DE,1.1,13,3.470,"0,40%",3,34,"3831,007","5863,862","13350,426","18218,625","2286,999","0,000",994960,5580,119,2743769,160640,2,117233,12,40110,2,1581792,66,613144,27,0,0,230850,10,1455604,32,,,,,,,2260,0,0,0,0,0,0,2420,0,900,0,0,0,,0,0,0,,,100,100,,,,https://www.campixx.de/verzeichnis/themen/kreativ-agenturen/germany/hessen/darmstadt/,2024-05-30 20:26:15
https://www.campixx.de/tools/brevo/,text/html; charset=UTF-8,200,OK,Indexierbar,,"Brevo | Erfahrungen, Preise & Features | CAMPIXX",48,439,"Welche Vorteile bietet das Brevo E-Mail Marketing Tool? Erfahrungen, Preise und Features",88,570,,,Brevo,5,E-Mail Marketing Tool,21,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/tools/brevo/,,,,,,886043,142208,142208,"43,715",,2812,488,"5,762","40,481",Schwer,"2,457",3,2,1,11,4,0,"0,200",74,39,0,10,10,0,,,,,bd1ee1f3e0318994751c39cabfdd6275,"0,110","Wed, 29 May 2024 08:16:30 GMT",,,,de-DE,1.1,2,3.322,"0,10%",30,34,"2939,010","6462,948","16031,063","28031,889","6140,782","0,000",1683799,6093,152,3916000,213734,3,174915,18,88506,3,2560681,76,601196,34,0,0,276968,18,2553375,55,,,,,,,1253,0,0,150,0,0,300,3640,150,450,0,0,0,,0,300,150,,,100,100,,,,https://www.campixx.de/tools/brevo/,2024-05-30 20:09:37
https://www.campixx.de/vertrieb-verkauf/vertrieb-kann-ich-ingo-malinowski/,text/html; charset=UTF-8,200,OK,Indexierbar,,Vertrieb? - Kann ich! | Ingo Malinowski | CAMPIXX,49,438,Im Rahmen des ODC-Storedays klärt Vertriebsprofi Ingo Malinowski auf wie man erfolgreich Kunden gewinnen kann.,110,737,,,Vertrieb? – Kann ich! | Ingo Malinowski,39,Vertrieb? – Kann ich! | Ingo Malinowski,39,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/vertrieb-verkauf/vertrieb-kann-ich-ingo-malinowski/,,,,,,764407,122146,122146,"37,548",,278,102,"2,725","50,389",Relativ schwer,"0,306",3,2,1,10,3,0,"0,150",72,37,0,9,8,0,,,,,89e7db62e30cfba5364794218f9c4b8e,"3,118","Wed, 29 May 2024 07:27:45 GMT",,,,de-DE,1.1,282,2.967,"9,50%",3,42,"2605,007","4002,705","14531,822","16998,324","1959,499","0,000",1048761,5722,121,2541586,154379,2,199377,17,40111,2,1571161,70,346274,20,0,0,230284,10,1452850,34,,,,,,,1112,0,0,0,0,0,0,3790,70,750,0,0,0,,0,70,0,,,100,100,,,,https://www.campixx.de/vertrieb-verkauf/vertrieb-kann-ich-ingo-malinowski/,2024-05-30 20:13:41
https://www.campixx.de/verzeichnis/lets-ads/,text/html; charset=UTF-8,200,OK,Indexierbar,,Let’s Ads | Performance-Marketing Agentur | CAMPIXX,51,482,"Wir sind der Partner für dein Performance Marketing. Ob Google Ads, Bing Ads, Amazon Ads, Meta- oder TikTok-Advertising, ob Tracking-Implementierung oder Suchmaschinenoptimierung – wir generieren für dich Besucher:innen, Leads und Sales ohne Streuverluste. Dabei entlasten wir dich mit der Übernahme des kompletten Kampagnenmanagements oder sind dein Sparringspartner und Berater. Let’s Ads, das ist ein Team",408,2703,,,Let's Ads,9,CES Community Engagement Score,30,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/verzeichnis/lets-ads/,,,,,,797074,129321,129321,"39,754",,387,130,"2,977","47,730",Schwer,"0,419",3,2,1,8,4,0,"0,200",74,38,0,8,7,0,,,,,a5a92ef39d9e43650022d90d644bba,"3,124","Wed, 29 May 2024 08:20:14 GMT",,,,de-DE,1.1,26,2.946,"0,90%",3,34,"2750,002","8082,456","13377,514","19601,207","2397,000","0,001",1115981,6287,163,3062784,161996,2,342458,44,44332,4,1664853,73,613144,27,0,0,236001,13,1708393,72,,,,,,,1258,0,0,300,0,0,0,2700,150,750,0,1129,0,,0,450,0,,,100,100,,,,https://www.campixx.de/verzeichnis/lets-ads/,2024-05-30 20:19:25
